user_id,tenant_company,tenant_first_name,tenant_name,owner_name,owner_email,tenant_gender,tenant_address,num_lot,monthly_rent,rent_balance,overdue_days,next_revision,end_date,nature,Départ
1,IBIS,Edouard,GAY,Remi DENYS,remidenys@gmail.com,F,33 RUE DE VOUILLE,0020,3870,0,0,11/1/2017,11/1/2018,Commercial 3 ans,11/1/2015
1,SOFITEL DIJON LA CLOCHE,Sophie,HERY,Thierry FOLTZ,thierryfoltz@gmail.com,F,34 AV.CHARLES FLOQUET,0001,4320,0,0,10/14/2017,10/14/2019,Commercial 3 ans,10/14/2016
1,GROUPE LEADER,Monique,MUTEL,Frédéric BERTRAND,frédéricbertrand@gmail.com,F,34 Rue du Commerce,0001,1850,0,0,11/1/2017,11/1/2017,Commercial 3 ans,11/1/2014
1,TEMPS REEL,Eric,ECRAN,Jean Noel VIEL,jeannoelviel@gmail.com,F,34 Rue Pierre Larousse,0001,2580,0,0,10/12/2017,10/12/2018,Commercial 3 ans,10/12/2015
1,M.D.S.A. BAYARD,Emmanuel,DESCHAMPS,Jean Noel VIEL,jeannoelviel@gmail.com,F,34 Rue Pierre Larousse,0002,3660,0,0,6/1/2017,6/1/2018,Commercial 3 ans,6/1/2015
1,LES OPTICIENS ASSOCIES,Gelu,JOUTET,Jean Noel VIEL,jeannoelviel@gmail.com,F,34 Rue Pierre Larousse,0004,3260,0,0,11/15/2017,11/15/2017,Commercial 3 ans,11/15/2014
1,LUMALED,Franck,BRUNET,Jean Noel VIEL,jeannoelviel@gmail.com,F,34 Rue Pierre Larousse,0005,1610,0,0,7/12/2017,7/12/2019,Commercial 3 ans,7/12/2016
1,CENTRE DE CONVALESCENCE DE FONTAINE LES DIJON,Olivier,REIN,Xavier SIMON,xaviersimon@gmail.com,F,35 Rue Pascal,0001,3070,0,0,12/1/2017,12/1/2019,Commercial 3 ans,12/1/2016
1,APAVE,Bruno,BERNARD,Xavier SIMON,xaviersimon@gmail.com,F,35 Rue Pascal,0003,4660,0,0,8/25/2017,8/25/2019,Commercial 3 ans,8/25/2016
1,SODIFALUX,Carole,BOUY,Xavier SIMON,xaviersimon@gmail.com,F,35 Rue Pascal,0039,4380,0,0,6/1/2017,6/1/2017,Commercial 3 ans,6/1/2014
1,LABORATOIRE DENTAIRE C.ROBERT,Christophe,CAMBIER,Xavier SIMON,xaviersimon@gmail.com,F,35 Rue Pascal,0040,3210,0,0,8/3/2017,8/3/2019,Commercial 3 ans,8/3/2016
1,EXCO SOCODEC,Philippe,BAUDE-TILLOUS,Isabelle VILLE,isabelleville@gmail.com,F,354 Bis Rue de Vaugirard,0007,3500,0,0,2/1/2018,2/1/2020,Commercial 3 ans,2/1/2017
1,AMG INFORMATIQUE,Manou,RENAULT,Nicolas GRANDEMANGE,nicolasgrandemange@gmail.com,F,36 rue Cler,0001,2210,22100,271,4/14/2017,4/14/2018,Commercial 3 ans,4/14/2015
1,cartonnages gourio,Pascal,BEUVIN,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,F,36 Rue de Lourmel,0005,1240,0,0,7/15/2017,7/15/2019,Commercial 3 ans,7/15/2016
1,inconnu,Olivier,DESJONQUERES,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,F,36 Rue de Lourmel,0005,1810,0,0,11/4/2017,11/4/2019,Commercial 3 ans,11/4/2016
1,SAS PLEDIS,Agnès,ORY,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,F,36 Rue de Lourmel,0010,1890,0,0,12/2/2017,12/2/2019,Commercial 3 ans,12/2/2016
1,SYMBIOSE INFORMATIQUE,Amir,RICHARD,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,F,36 Rue de Lourmel,0016,2280,0,0,3/15/2018,3/15/2019,Commercial 3 ans,3/15/2016
1,CRÉDIT MUTUEL DE BRETAGNE,Fabio,VENDEUVRE,Bernard GUEDON,bernardguedon@gmail.com,F,36/38 RUE VICTOR MASSE,0001,3750,11250,84,5/29/2017,5/29/2018,Commercial 3 ans,5/29/2015
1,THERECO,Stéphane,GRASSET,Jean Pierre JONVEL,jeanpierrejonvel@gmail.com,F,368 RUE VAUGIRARD,0015,2020,0,0,5/1/2017,5/1/2017,Commercial 3 ans,5/1/2014
1,CER FRANCE CÔTES D'ARMOR,Catherine,AUBIN,Jean-Marc CANTIN,jean-marccantin@gmail.com,F,370 rue de Vaugirard,0013,1440,0,0,6/26/2017,6/26/2018,Commercial 3 ans,6/26/2015
1,CABINET YVAN LE BAIL ASSURANCES,Arnaud,VAN RESPAILLE,Guenaël GAGNERE,guenaëlgagnere@gmail.com,F,370 RUE DE VAUGIRARD,0056,390,0,0,10/1/2017,10/1/2018,Commercial 3 ans,10/1/2015
1,TERRALLIANCE - SDAEC,Christelle,LE DOARE,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,0015,2090,0,0,5/27/2017,5/27/2017,Commercial 3 ans,5/27/2014
1,SCOBAT,Laurent,DELEBARRE,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,0027,4600,0,0,4/1/2017,4/1/2019,Commercial 3 ans,4/1/2016
1,CIBLES ET STRATEGIES,Christophe,VILLECHAISE,Virginie JAMIN,virginiejamin@gmail.com,F,4 Place du Marche,0001,370,3330,253,7/8/2017,7/8/2019,Commercial 3 ans,7/8/2016
1,COJUMA,Vincent,CAMUS,Patrick GONNET,patrickgonnet@gmail.com,F,4 RUE DE LA CAVALERIE,0016,2570,0,0,5/1/2017,5/1/2019,Commercial 3 ans,5/1/2016
1,JOSSET-MENGUY,Bertrand,LEFEBVRE,Didier STASSI,didierstassi@gmail.com,F,4 rue Dupont de l'Eure,0015,420,0,0,6/1/2017,5/20/2017,Commercial 3 ans,5/20/2014
1,AUTOSTAR,Christel,DUBES,Brigitte POULAILLON,brigittepoulaillon@gmail.com,F,41 Av de la Motte-Picquet,0002,4020,0,0,6/17/2017,6/17/2018,Commercial 3 ans,6/17/2015
1,KPMG ENTREPRISES,Bruno,MALETRAS,Brigitte POULAILLON,brigittepoulaillon@gmail.com,F,41 Av de la Motte-Picquet,0003,2440,0,0,3/1/2018,3/1/2019,Commercial 3 ans,3/1/2016
1,ALAIN MACÉ,François-Emmanuel,FAYARD,Brigitte POULAILLON,brigittepoulaillon@gmail.com,F,41 Av de la Motte-Picquet,0004,1730,0,0,9/5/2017,9/5/2017,Commercial 3 ans,9/5/2014
1,SERVAGROUPE,François,LEDUN,Brigitte POULAILLON,brigittepoulaillon@gmail.com,F,41 Av de la Motte-Picquet,0005,1090,0,0,12/1/2017,12/1/2019,Commercial 3 ans,12/1/2016
1,LE HELLOCO ACCOUVAGE,Philippe,BORE,Guillaume LEPIZZERA,guillaumelepizzera@gmail.com,F,43 AV.CHARLES FLOQUET,0028,3480,0,0,11/1/2017,11/1/2017,Commercial 3 ans,11/1/2016
1,TY INVESTISSEMENTS,Dan,JULIEN,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0004,4200,0,0,11/16/2017,11/16/2019,Commercial 3 ans,11/16/2016
1,VITEL MENUISERIES,Kadoan,LHOTELLIER,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0005,3630,0,0,12/22/2017,12/22/2018,Commercial 3 ans,12/22/2015
1,philippe castay,Loïc,NAIZET,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0006,2070,0,0,9/18/2017,9/18/2018,Commercial 3 ans,9/18/2015
1,inconnu,Fatima,MONSION,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0007,4490,0,0,2/26/2018,2/26/2020,Commercial 3 ans,2/26/2017
1,SAS FEDD,Frédéric,NICOLAS,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0008,2610,0,0,9/9/2017,9/9/2018,Commercial 3 ans,9/9/2015
1,STE FARGEOT,Cedric,FELTESSE,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0009,870,0,0,8/10/2017,8/10/2019,Commercial 3 ans,8/10/2016
1,KALINNOVA,Xavier,AMMOUIAL,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0015,2990,0,0,12/1/2017,12/1/2019,Commercial 3 ans,12/1/2016
1,GROUPE HOCHE & ASSOCIES,Xavier,DONATI,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0016,2300,0,0,6/10/2017,6/10/2018,Commercial 3 ans,6/10/2015
1,HELENE CARDONNE,Drazen,FRADIN,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0018,2020,0,0,1/15/2018,1/15/2019,Commercial 3 ans,1/15/2016
1,SELP,Olivier,GOURMEL,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,0019,4170,0,0,10/9/2017,10/9/2018,Commercial 3 ans,10/9/2015
1,BARCONNIERE,Patrick,CHAMPAIN,Tom FERNANDEZ,tomfernandez@gmail.com,F,44 RUE PERNETY,0017,780,0,0,3/1/2018,3/7/2018,Commercial 3 ans,3/7/2015
1,FROMAGERIE CHAUMES,Stephane,MULLIEZ,Jean Paul BARET,jeanpaulbaret@gmail.com,F,45 Bis Rue Folie Regnault,0011,3060,0,0,12/1/2017,12/1/2017,Commercial 3 ans,12/1/2014
1,FABREGUE SA,Aurelien,LOBERT,Jean-Robert PERROT,jean-robertperrot@gmail.com,F,46-52 RUE PERNETY,0127,4890,0,0,9/1/2017,9/1/2018,Commercial 3 ans,9/1/2015
1,EARL DAVID FOURTOUT,Sébastien,VIALLE,Didier HUNAUT,didierhunaut@gmail.com,F,47 Rue du Moulin Vert,0001,1270,6350,127,6/11/2017,6/11/2017,Commercial 3 ans,6/11/2014
1,SAS FAURIE,Gaël,LERRANT,Eric PEILLON,ericpeillon@gmail.com,F,48 rue EUGENE OUDINE,0030,1280,0,0,5/26/2017,5/26/2019,Commercial 3 ans,5/26/2016
1,CABINET GALANT LARONZE,Gilbert,THIERRY,Rémi MATHIEU,rémimathieu@gmail.com,F,49 AV. DE LA REPUBLIQUE,0003,4160,0,0,4/29/2017,4/29/2017,Commercial 3 ans,4/29/2014
1,SARL EGAP,Frank,JUMEL,Rémi MATHIEU,rémimathieu@gmail.com,F,49 AV. DE LA REPUBLIQUE,0004,4780,0,0,11/24/2017,11/24/2018,Commercial 3 ans,11/24/2015
1,TENDANCES EDITIONS,Christophe,THIBAULT,Rémi MATHIEU,rémimathieu@gmail.com,F,49 AV. DE LA REPUBLIQUE,0005,2710,0,0,6/12/2017,6/12/2018,Commercial 3 ans,6/12/2015
1,SICA MEYLIM,Stephane,VALENTIN,Rémi MATHIEU,rémimathieu@gmail.com,F,49 AV. DE LA REPUBLIQUE,0006,4350,0,0,4/1/2017,4/1/2019,Commercial 3 ans,4/1/2016
1,JEAN LAGARDE SAS,Pierre,PIERUCCI,Rémi MATHIEU,rémimathieu@gmail.com,F,49 AV. DE LA REPUBLIQUE,0008,2140,0,0,1/1/2018,1/1/2018,Commercial 3 ans,1/1/2015
1,PARINET INFORMATIQUE,François,QUERE,Jérémie GARNIER,jérémiegarnier@gmail.com,F,5 ALLEE DE MEUDON,0004,330,0,0,5/1/2017,5/1/2017,Commercial 3 ans,5/1/2014
1,GUYENNE PAPIER SAS,Nadia,CHIVOT,Jérémie GARNIER,jérémiegarnier@gmail.com,F,5 ALLEE DE MEUDON,0005,1120,0,0,8/1/2017,8/1/2018,Commercial 3 ans,8/1/2015
1,OZEA,Olivier,MORGAND,Hervé LACAMBRE,hervélacambre@gmail.com,F,5 RUE DE LA CAVALERIE,0011,1040,0,0,12/1/2017,12/1/2017,Commercial 3 ans,12/1/2014
1,ACTIVA-COOPERE,Philippe,GRANDJEAN,Laurent BASTIN,laurentbastin@gmail.com,F,5 RUE DU SOMMERARD,0023,2460,0,0,11/1/2017,11/1/2017,Commercial 3 ans,11/1/2014
1,PROFIL INTERIM,Pascal,DEJARDIN,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0002,1750,0,0,4/19/2017,4/19/2019,Commercial 3 ans,4/19/2016
1,AES,Marylène,LHERONDEL,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0003,4760,0,0,6/21/2017,6/21/2019,Commercial 3 ans,6/21/2016
1,IMPRIMERIE DE L'EPERON,Jérémy,BELLET,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0004,390,0,0,7/20/2017,7/20/2018,Commercial 3 ans,7/20/2015
1,SCP BOURGEOIS VIGIER,Ludovic,LEGRAND,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0005,1740,0,0,5/1/2017,5/1/2017,Commercial 3 ans,5/1/2014
1,GROUPE VIGIER ENTREPRISES,Olivier,LERAILLER,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0006,3510,0,0,9/1/2017,9/10/2018,Commercial 3 ans,9/10/2015
1,peb & agrodoubs,Sebastien,COJAN,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0007,3950,0,0,7/1/2017,7/1/2018,Commercial 3 ans,7/1/2015
1,ressources2,Mathieu,JOURDAIN,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0008,870,0,0,7/1/2017,7/1/2018,Commercial 3 ans,7/1/2015
1,ENVIRONNEMENT PROPRETE SERVICES (EPS),Philippe,LESAGE,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0009,700,0,0,9/1/2017,9/1/2017,Commercial 3 ans,9/1/2014
1,ESTIMPRIM,Guillaume,OBALA,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0010,1550,0,0,12/1/2017,12/15/2019,Commercial 3 ans,12/15/2016
1,SOBEMAB,Magali,CADET,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0011,470,0,0,4/17/2017,4/17/2019,Commercial 3 ans,4/17/2016
1,SIFCO,Raphael,BRIZIOU,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0012,1560,0,0,4/14/2017,4/14/2018,Commercial 3 ans,4/14/2015
1,MCI-CONSEIL,José,POUDEVIGNE,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0014,3270,0,0,8/23/2017,8/23/2019,Commercial 3 ans,8/23/2016
1,DUCHESNE ESPACES VERTS SARL,Benoit,VINZANT,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0015,2620,0,0,10/19/2017,10/19/2018,Commercial 3 ans,10/19/2015
1,METALIS GROUP,Isabelle,FRIDRICI,Pierre MAIREL,pierremairel@gmail.com,F,51 Rue Claude Decaen,0016,0,0,0,7/23/2017,7/23/2018,Commercial 3 ans,7/23/2015
1,FIDAL DR BOURGOGNE FC,Didier,MULLIEZ,Helene LE VEN,heleneleven@gmail.com,F,51 RUE DE BABYLONE,0045,2200,0,0,11/10/2017,11/10/2018,Commercial 3 ans,11/10/2015
1,BERTO GARNACHE,Marc,LEPICARD,Michel BENMOUSSA,michelbenmoussa@gmail.com,F,51 RUE FRANCS BOURGEOIS,0002,4350,0,0,9/1/2017,1/1/2019,Commercial 3 ans,1/1/2016
1,MICRO EROSION,Didier,CAPITAINE,Hervé PINARD,hervépinard@gmail.com,F,52 RUE BLOMET,0003,1900,0,0,9/15/2017,9/15/2019,Commercial 3 ans,9/15/2016
1,CREDIT AGRICOLE DE FRANCHE COMTE,Barbara,RICHE,Lara BERGE,laraberge@gmail.com,F,55 rue de la Convention,0006,10,0,0,4/1/2017,4/1/2017,Commercial 3 ans,4/1/2014
1,PAPETERIE ZUBER RIEDER,Philippe,PETIT,Lara BERGE,laraberge@gmail.com,F,55 Rue de la Convention,0012,1190,0,0,3/1/2018,3/1/2019,Commercial 3 ans,3/1/2016
1,DIGITAL SURF SARL,Thierry,SAUREL,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0003,1570,0,0,4/8/2017,4/8/2019,Commercial 3 ans,4/8/2016
1,SIDEO,Christian,VALANCE,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0004,170,0,0,5/21/2017,5/21/2017,Commercial 3 ans,5/21/2014
1,GROUPE ARCADO (JL AMIOTTE/MORTEAU SAUCISSE/CLAVIERE),Alain,OZANNE,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0005,130,0,0,6/4/2017,6/4/2019,Commercial 3 ans,6/4/2016
1,METALIS HOLDING SAS,Manuel,SHEIKHALISHAHI,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0008,1400,0,0,2/1/2018,2/1/2020,Commercial 3 ans,2/1/2017
1,BEC INDUSTRIE,Mathieu,LEVIEUX,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0009,2110,0,0,9/19/2017,9/19/2019,Commercial 3 ans,9/19/2016
1,revol porcelaine,Régis,GRANVEAU,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0010,460,0,0,8/21/2017,8/21/2017,Commercial 3 ans,8/21/2014
1,vivo conseil,Camille,D'ANGLEJAN,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0012,2700,0,0,6/10/2017,6/10/2019,Commercial 3 ans,6/10/2016
1,2MS NETTOYAGE,Moustapha,JOUBERT,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0013,4810,0,0,3/6/2018,3/6/2018,Commercial 3 ans,3/6/2015
1,B CORP,Didier,PRUVOT,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0015,2000,0,0,8/4/2017,8/4/2018,Commercial 3 ans,8/4/2015
1,C' PRO,Loetitia,VINCENT,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0017,2480,0,0,6/20/2017,6/20/2019,Commercial 3 ans,6/20/2016
1,MODEC,Gregoire,MASSIOT,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0019,1610,0,0,11/1/2017,11/1/2017,Commercial 3 ans,11/1/2014
1,GROUPE COURBIS,Carole,CATRY,Olivier GOUDAL,oliviergoudal@gmail.com,F,55 Rue des Cevennes,0018,2930,0,0,10/10/2017,10/10/2018,Commercial 3 ans,10/10/2015
1,VALOTEL,Jean-François,RICOEUR,Philippe KERN,philippekern@gmail.com,F,58 Quai Le Gallo,0002,870,0,0,3/1/2018,3/1/2019,Commercial 3 ans,3/1/2016
1,CHARLES & ALICE,Francis,LABRUNYE,Philippe KERN,philippekern@gmail.com,F,58 Quai Le Gallo,0004,620,0,0,3/18/2018,3/18/2019,Commercial 3 ans,3/18/2016
1,VALRHONA,Nicolas,MARESCOT,Philippe KERN,philippekern@gmail.com,F,58 Quai Le Gallo,0005,3810,0,0,2/20/2018,2/20/2018,Commercial 3 ans,2/20/2015
1,AMPLITUDE SURGICAL,Philippe-Hervé,RUELLAN,Philippe KERN,philippekern@gmail.com,F,58 Quai Le Gallo,0006,760,0,0,4/1/2017,4/1/2018,Commercial 3 ans,4/1/2015
1,SKIPPER DEVELOPPEMENT,Marie-Pierre,AIME,Philippe KERN,philippekern@gmail.com,F,58 Quai Le Gallo,0007,1870,0,0,4/1/2017,4/1/2019,Commercial 3 ans,4/1/2016
1,TOPTECH FRANCE,Alain,GUICHERD CALLIN,Philippe KERN,philippekern@gmail.com,F,58 Quai Le Gallo,0002,2740,0,0,5/1/2017,5/1/2019,Commercial 3 ans,5/1/2016
1,BLANCHARD SA,Patrice,QUERAT-HEMENT,Philippe CARTEAULT,philippecarteault@gmail.com,F,6 Rue Corbon,0001,2350,0,0,11/28/2017,11/28/2017,Commercial 3 ans,11/28/2014
1,AXXAIR,Yves,D'HARCOURT,Sandrine TRI,sandrinetri@gmail.com,F,6 RUE DESAIX,0004,3120,0,0,8/1/2017,8/1/2017,Commercial 3 ans,8/1/2014
1,SFS INTEC,Vincent,RAOUL DUVAL,Laurence MONCEAU,laurencemonceau@gmail.com,F,6 Rue du Gal Lambert,0006,3920,0,0,10/1/2017,10/1/2019,Commercial 3 ans,10/1/2016
1,SA SOLS,Daniel,MARTY,Laurence MONCEAU,laurencemonceau@gmail.com,F,6 Rue du Gal Lambert,0009,2490,0,0,10/1/2017,10/1/2017,Commercial 3 ans,10/1/2014
1,HUILERIE RICHARD,Marc,CHEREAU,Laurence MONCEAU,laurencemonceau@gmail.com,F,6 Rue du Gal Lambert,0010,2490,0,0,3/1/2018,3/29/2019,Commercial 3 ans,3/29/2016
1,EOVI SERVICES ET SOINS,Didier,BERTHIER,Laurence MONCEAU,laurencemonceau@gmail.com,F,6 Rue du Gal Lambert,0013,1270,0,0,7/1/2017,7/9/2017,Commercial 3 ans,7/9/2014
1,SMI,Emmanuel,VENIERE,Laurence MONCEAU,laurencemonceau@gmail.com,F,6 Rue du Gal Lambert,0060,3650,0,0,10/15/2017,10/15/2017,Commercial 3 ans,10/15/2014
1,STRUCTA,Raphaël,DANIEL,Sandra REIMERINGER,sandrareimeringer@gmail.com,F,60 Av Jean Jaures,0014,3620,0,0,6/1/2017,6/1/2017,Commercial 3 ans,6/1/2014
1,PIC SAS,Frederic,DELECOUR,Sandra REIMERINGER,sandrareimeringer@gmail.com,F,60 Av Jean Jaures,0027,4240,0,0,10/1/2017,10/16/2017,Commercial 3 ans,10/16/2014
1,AQUILUS GROUPE,Nicolas,DENYS,Sandra REIMERINGER,sandrareimeringer@gmail.com,F,60 Av Jean Jaures,0028,3830,0,0,11/1/2017,10/20/2019,Commercial 3 ans,10/20/2016
1,coté restauration,Olivier,JAUBERT,Laurent PARIENTE,laurentpariente@gmail.com,F,62 RUE DU COMMERCE,0007,1810,0,0,10/10/2017,10/10/2019,Commercial 3 ans,10/10/2016
1,apm,Isabelle,SCHNAPPER,Jean Luc JUVANTENY,jeanlucjuvanteny@gmail.com,F,66 Av. du Général LECLERC,0010,580,0,0,2/1/2018,2/1/2019,Commercial 3 ans,2/1/2016
1,SECO S.A.,Gérald,CHAUVIN,Jean Luc JUVANTENY,jeanlucjuvanteny@gmail.com,F,66 Av. du Général LECLERC,0018,3640,0,0,8/31/2017,8/31/2019,Commercial 3 ans,8/31/2016
1,BOLMIN PROFILS,Emmanuelle,LE PIVERT,Jean Luc JUVANTENY,jeanlucjuvanteny@gmail.com,F,66 Av. du Général LECLERC,0019,4630,0,0,10/17/2017,10/17/2017,Commercial 3 ans,10/17/2014
1,SOS INTÉRIM,François,REBIFFE,Thierry CHATEL,thierrychatel@gmail.com,F,66 Rue Lecourbe,0001,4350,0,0,12/1/2017,12/1/2017,Commercial 3 ans,12/1/2014
1,ROWENTA FRANCE SAS,Murielle,DEKEYSER,Christine JEGAT,christinejegat@gmail.com,F,66/68 AV. DE SUFFREN,0074,3690,0,0,9/1/2017,9/1/2018,Commercial 3 ans,9/1/2015
1,TGE FRANCE,Rémi,LALAIN,Christine JEGAT,christinejegat@gmail.com,F,66/68 AV. DE SUFFREN,0120,2290,0,0,10/28/2017,10/28/2017,Commercial 3 ans,10/28/2014
1,AGENCE COMBE,Frédéric,THOMAS,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0006,550,0,0,4/1/2017,4/1/2017,Commercial 3 ans,4/1/2014
1,GROUPE CANDOR,Patrice,BENOIT,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0007,620,0,0,5/1/2017,5/1/2019,Commercial 3 ans,5/1/2016
1,SOCIÉTÉ GÉNÉRALE,Marie-Hélène,ZERATES,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0008,3710,0,0,3/18/2018,3/18/2018,Commercial 3 ans,3/18/2015
1,BENNING,Sophie,LANOY,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0009,400,0,0,4/10/2017,4/10/2018,Commercial 3 ans,4/10/2015
1,LOGEMENT FAMILIAL DE L'EURE,Sylvain,MOREL,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0010,470,0,0,12/1/2017,12/1/2017,Commercial 3 ans,12/1/2014
1,DUHAMEL LOGISTIQUE,Robin,BAILLY,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0011,380,0,0,1/25/2018,1/25/2020,Commercial 3 ans,1/25/2017
1,LEGOUEZ,Laure,MOREL,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0012,4020,0,0,12/28/2017,12/28/2019,Commercial 3 ans,12/28/2016
1,SCP JUSTINIEN ET ASSOCIES,Ghazal,BAUDET,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0013,710,0,0,4/10/2017,4/10/2018,Commercial 3 ans,4/10/2015
1,HEBUS,Patrice,RUIN,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0015,1140,0,0,8/19/2017,8/19/2018,Commercial 3 ans,8/19/2015
1,IDEA INFORMATIQUE,David,HERN,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0016,4130,0,0,10/20/2017,10/20/2017,Commercial 3 ans,10/20/2014
1,UIMM (UNION DES INDUSTRIES ET MÉTIER DE LA MÉTALLU,Christophe,COURGEON,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0017,3650,0,0,8/7/2017,8/7/2017,Commercial 3 ans,8/7/2014
1,LEMONNIER TRANSPORTS,Stéphane,MORIOU,Stéphane ETTALALI,stéphaneettalali@gmail.com,F,67 Rue Rennequin,0030,3100,0,0,9/1/2017,9/1/2019,Commercial 3 ans,9/1/2016
1,CFAI / AFPI  DE L'EURE,Guy,BUREAU,Miguel BRETON,miguelbreton@gmail.com,F,"67, rue de la Fédération",0001,960,6720,193,7/1/2015,7/1/2018,Commercial 3 ans,7/1/2015
1,EPH GROUPE CTCI,Carole,DECONIHOUT,Jean François CUNY,jeanfrançoiscuny@gmail.com,F,68 RUE GAY LUSSAC,0006,610,0,0,7/1/2017,7/1/2017,Commercial 3 ans,7/1/2014
1,EUROCIBUS,Stéphanie,DEBAILLEUL,Bernard RICHARD,bernardrichard@gmail.com,F,68 Rue Jean Bonal,0001,2820,0,0,10/5/2017,10/5/2019,Commercial 3 ans,10/5/2016
1,CALIFIL,Loic,COUPPEY,Bernard RICHARD,bernardrichard@gmail.com,F,68 Rue Jean Bonal,0003,2490,0,0,11/1/2017,11/1/2017,Commercial 3 ans,11/1/2014
1,HOPITAL LA MUSSE,Fabrice,SARTORIS,Bernard RICHARD,bernardrichard@gmail.com,F,68 Rue Jean Bonal,0005,4970,0,0,6/9/2017,6/9/2018,Commercial 3 ans,6/9/2015
1,SCP PERRAY-JOSSE & ASSOCIÉS,Emmanuel,LE BLANC,Bernard RICHARD,bernardrichard@gmail.com,F,68 Rue Jean Bonal,0007,3890,0,0,11/1/2017,11/1/2017,Commercial 3 ans,11/1/2014
1,JOLY ETANCHEITE,Monette,DUVAUX,Bernard RICHARD,bernardrichard@gmail.com,F,68 Rue Jean Bonal,0009,3790,0,0,4/11/2017,4/11/2017,Commercial 3 ans,4/11/2014
1,brette immobilier,Christophe,VRIGNON,Bernard RICHARD,bernardrichard@gmail.com,F,68 Rue Jean Bonal,0034,2490,0,0,5/1/2017,5/1/2019,Commercial 3 ans,5/1/2016
1,christine perrot,Pascal,LARDIERE,Jean-Pierre CABOUAT,jean-pierrecabouat@gmail.com,F,68 RUE VAUVENARGUES,0017,1020,0,0,7/30/2017,7/30/2018,Commercial 3 ans,7/30/2015
